MM/DD/YYYY,ID,YEAR,MONTH,DAY,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNWD,SNWD_FLAGS,AWND,AWND_FLAGS,FMTM,FMTM_FLAGS,PGTM,PGTM_FLAGS,TAVG,TAVG_FLAGS,WDF2,WDF2_FLAGS,WDF5,WDF5_FLAGS,WSF2,WSF2_FLAGS,WSF5,WSF5_FLAGS,TSUN,TSUN_FLAGS,WT01,WT01_FLAGS,WT02,WT02_FLAGS,WT08,WT08_FLAGS,WT03,WT03_FLAGS,SNOW,SNOW_FLAGS,WT07,WT07_FLAGS
2009-11-04,USW00003171,2009,11,4,306.0,__W,106.0,__W,0.0,__W,nan,nan,16.0,__W,nan,nan,1435.0,__W,nan,nan,270.0,__W,280.0,__W,63.0,__W,76.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-05,USW00003171,2009,11,5,217.0,__W,100.0,__W,0.0,__W,nan,nan,13.0,__W,nan,nan,1402.0,__W,nan,nan,280.0,__W,280.0,__W,54.0,__W,72.0,__W,nan,nan,1.0,__W,1.0,__W,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-06,USW00003171,2009,11,6,233.0,__W,117.0,__W,0.0,__W,nan,nan,8.0,__W,nan,nan,1610.0,__W,nan,nan,260.0,__W,270.0,__W,45.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-07,USW00003171,2009,11,7,228.0,__W,89.0,__W,3.0,__W,nan,nan,9.0,__W,nan,nan,1416.0,__W,nan,nan,280.0,__W,280.0,__W,54.0,__W,76.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-08,USW00003171,2009,11,8,256.0,__W,89.0,__W,0.0,__W,nan,nan,10.0,__W,nan,nan,1459.0,__W,nan,nan,270.0,__W,280.0,__W,45.0,__W,63.0,__W,nan,nan,1.0,__W,1.0,__W,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-09,USW00003171,2009,11,9,294.0,__W,100.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,1843.0,__W,nan,nan,90.0,__W,270.0,__W,398.0,__W,483.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-10,USW00003171,2009,11,10,300.0,__W,100.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-11,USW00003171,2009,11,11,278.0,__W,139.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,1525.0,__W,nan,nan,270.0,__W,270.0,__W,67.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-12,USW00003171,2009,11,12,233.0,__W,111.0,__W,0.0,T_W,nan,nan,12.0,__W,nan,nan,1400.0,__W,nan,nan,280.0,__W,270.0,__W,63.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-13,USW00003171,2009,11,13,189.0,__W,111.0,__W,0.0,T_W,nan,nan,14.0,__W,nan,nan,1545.0,__W,nan,nan,250.0,__W,250.0,__W,67.0,__W,81.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-14,USW00003171,2009,11,14,194.0,__W,67.0,__W,0.0,__W,nan,nan,9.0,__W,nan,nan,1706.0,__W,nan,nan,260.0,__W,270.0,__W,45.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-15,USW00003171,2009,11,15,222.0,__W,56.0,__W,0.0,__W,nan,nan,31.0,__W,nan,nan,1218.0,__W,nan,nan,30.0,__W,30.0,__W,76.0,__W,125.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-16,USW00003171,2009,11,16,256.0,__W,56.0,__W,0.0,__W,nan,nan,25.0,__W,nan,nan,1130.0,__W,nan,nan,40.0,__W,50.0,__W,72.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-17,USW00003171,2009,11,17,278.0,__W,72.0,__W,0.0,__W,nan,nan,15.0,__W,nan,nan,1535.0,__W,nan,nan,280.0,__W,270.0,__W,54.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-18,USW00003171,2009,11,18,222.0,__W,44.0,__W,0.0,__W,nan,nan,16.0,__W,nan,nan,1547.0,__W,nan,nan,250.0,__W,280.0,__W,58.0,__W,72.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-19,USW00003171,2009,11,19,272.0,__W,67.0,__W,0.0,__W,nan,nan,18.0,__W,nan,nan,1309.0,__W,nan,nan,10.0,__W,10.0,__W,63.0,__W,98.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-20,USW00003171,2009,11,20,239.0,__W,61.0,__W,0.0,__W,nan,nan,21.0,__W,nan,nan,1653.0,__W,nan,nan,270.0,__W,270.0,__W,63.0,__W,81.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-21,USW00003171,2009,11,21,189.0,__W,89.0,__W,0.0,__W,nan,nan,7.0,__W,nan,nan,1652.0,__W,nan,nan,240.0,__W,270.0,__W,40.0,__W,54.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-22,USW00003171,2009,11,22,222.0,__W,50.0,__W,0.0,__W,nan,nan,13.0,__W,nan,nan,1501.0,__W,nan,nan,270.0,__W,270.0,__W,54.0,__W,67.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-23,USW00003171,2009,11,23,250.0,__W,67.0,__W,0.0,__W,nan,nan,38.0,__W,nan,nan,1731.0,__W,nan,nan,20.0,__W,20.0,__W,76.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-11-24,USW00003171,2009,11,24,244.0,__W,111.0,__W,0.0,__W,nan,nan,40.0,__W,nan,nan,826.0,__W,nan,nan,30.0,__W,30.0,__W,76.0,__W,139.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-25,USW00003171,2009,11,25,261.0,__W,72.0,__W,0.0,__W,nan,nan,26.0,__W,nan,nan,1511.0,__W,nan,nan,10.0,__W,20.0,__W,72.0,__W,116.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-26,USW00003171,2009,11,26,283.0,__W,89.0,__W,0.0,__W,nan,nan,26.0,__W,nan,nan,1054.0,__W,nan,nan,50.0,__W,50.0,__W,54.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-27,USW00003171,2009,11,27,239.0,__W,78.0,__W,0.0,T_W,nan,nan,18.0,__W,nan,nan,1507.0,__W,nan,nan,290.0,__W,270.0,__W,45.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-28,USW00003171,2009,11,28,144.0,__W,83.0,__W,33.0,__W,nan,nan,9.0,__W,nan,nan,1333.0,__W,nan,nan,270.0,__W,260.0,__W,58.0,__W,67.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-29,USW00003171,2009,11,29,217.0,__W,94.0,__W,0.0,T_W,nan,nan,27.0,__W,nan,nan,631.0,__W,nan,nan,40.0,__W,40.0,__W,72.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-11-30,USW00003171,2009,11,30,244.0,__W,94.0,__W,0.0,__W,nan,nan,35.0,__W,nan,nan,1443.0,__W,nan,nan,30.0,__W,10.0,__W,76.0,__W,130.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-01,USW00003171,2009,12,1,211.0,__W,56.0,__W,0.0,__W,nan,nan,13.0,__W,nan,nan,1622.0,__W,nan,nan,260.0,__W,270.0,__W,54.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-02,USW00003171,2009,12,2,172.0,__W,94.0,__W,0.0,__W,nan,nan,7.0,__W,nan,nan,1721.0,__W,nan,nan,260.0,__W,250.0,__W,45.0,__W,58.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-12-03,USW00003171,2009,12,3,194.0,__W,89.0,__W,0.0,__W,nan,nan,9.0,__W,nan,nan,1637.0,__W,nan,nan,260.0,__W,270.0,__W,45.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-12-04,USW00003171,2009,12,4,222.0,__W,61.0,__W,0.0,__W,nan,nan,16.0,__W,nan,nan,959.0,__W,nan,nan,110.0,__W,110.0,__W,58.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-05,USW00003171,2009,12,5,161.0,__W,50.0,__W,0.0,__W,nan,nan,18.0,__W,nan,nan,1653.0,__W,nan,nan,250.0,__W,250.0,__W,63.0,__W,81.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-06,USW00003171,2009,12,6,133.0,__W,61.0,__W,0.0,__W,nan,nan,11.0,__W,nan,nan,1724.0,__W,nan,nan,250.0,__W,250.0,__W,58.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-07,USW00003171,2009,12,7,100.0,__W,56.0,__W,241.0,__W,nan,nan,30.0,__W,nan,nan,1856.0,__W,nan,nan,240.0,__W,240.0,__W,125.0,__W,161.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-08,USW00003171,2009,12,8,117.0,__W,11.0,__W,0.0,__W,nan,nan,9.0,__W,nan,nan,2354.0,__W,nan,nan,240.0,__W,250.0,__W,54.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-09,USW00003171,2009,12,9,139.0,__W,28.0,__W,0.0,__W,nan,nan,12.0,__W,nan,nan,1148.0,__W,nan,nan,130.0,__W,50.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-10,USW00003171,2009,12,10,156.0,__W,22.0,__W,0.0,__W,nan,nan,4.0,__W,nan,nan,1610.0,__W,nan,nan,270.0,__W,270.0,__W,36.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-11,USW00003171,2009,12,11,144.0,__W,78.0,__W,41.0,__W,nan,nan,7.0,__W,nan,nan,1638.0,__W,nan,nan,270.0,__W,270.0,__W,36.0,__W,54.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-12-12,USW00003171,2009,12,12,156.0,__W,100.0,__W,206.0,__W,nan,nan,14.0,__W,nan,nan,2247.0,__W,nan,nan,250.0,__W,250.0,__W,98.0,__W,116.0,__W,nan,nan,1.0,__W,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-13,USW00003171,2009,12,13,161.0,__W,100.0,__W,46.0,__W,nan,nan,28.0,__W,nan,nan,1418.0,__W,nan,nan,240.0,__W,250.0,__W,67.0,__W,98.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-14,USW00003171,2009,12,14,172.0,__W,78.0,__W,0.0,__W,nan,nan,7.0,__W,nan,nan,1657.0,__W,nan,nan,270.0,__W,280.0,__W,31.0,__W,40.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-15,USW00003171,2009,12,15,217.0,__W,50.0,__W,0.0,__W,nan,nan,14.0,__W,nan,nan,1152.0,__W,nan,nan,80.0,__W,40.0,__W,40.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-16,USW00003171,2009,12,16,239.0,__W,61.0,__W,0.0,__W,nan,nan,15.0,__W,nan,nan,1719.0,__W,nan,nan,90.0,__W,60.0,__W,54.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-17,USW00003171,2009,12,17,250.0,__W,117.0,__W,0.0,__W,nan,nan,34.0,__W,nan,nan,1217.0,__W,nan,nan,40.0,__W,40.0,__W,67.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-18,USW00003171,2009,12,18,267.0,__W,83.0,__W,0.0,__W,nan,nan,24.0,__W,nan,nan,1513.0,__W,nan,nan,20.0,__W,20.0,__W,67.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-19,USW00003171,2009,12,19,250.0,__W,111.0,__W,0.0,__W,nan,nan,27.0,__W,nan,nan,1156.0,__W,nan,nan,60.0,__W,60.0,__W,67.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-20,USW00003171,2009,12,20,217.0,__W,89.0,__W,0.0,__W,nan,nan,9.0,__W,nan,nan,218.0,__W,nan,nan,30.0,__W,30.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-21,USW00003171,2009,12,21,172.0,__W,83.0,__W,0.0,T_W,nan,nan,12.0,__W,nan,nan,1709.0,__W,nan,nan,110.0,__W,120.0,__W,45.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-22,USW00003171,2009,12,22,150.0,__W,61.0,__W,25.0,__W,nan,nan,41.0,__W,nan,nan,1507.0,__W,nan,nan,260.0,__W,250.0,__W,112.0,__W,143.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-23,USW00003171,2009,12,23,183.0,__W,56.0,__W,0.0,__W,nan,nan,39.0,__W,nan,nan,825.0,__W,nan,nan,30.0,__W,20.0,__W,130.0,__W,210.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-24,USW00003171,2009,12,24,211.0,__W,28.0,__W,0.0,__W,nan,nan,18.0,__W,nan,nan,1344.0,__W,nan,nan,30.0,__W,10.0,__W,76.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-25,USW00003171,2009,12,25,206.0,__W,50.0,__W,0.0,__W,nan,nan,22.0,__W,nan,nan,1214.0,__W,nan,nan,360.0,__W,360.0,__W,72.0,__W,112.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-12-26,USW00003171,2009,12,26,139.0,__W,28.0,__W,0.0,__W,nan,nan,11.0,__W,nan,nan,545.0,__W,nan,nan,40.0,__W,40.0,__W,36.0,__W,40.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2009-12-27,USW00003171,2009,12,27,161.0,__W,6.0,__W,0.0,__W,nan,nan,9.0,__W,nan,nan,2300.0,__W,nan,nan,80.0,__W,80.0,__W,36.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-28,USW00003171,2009,12,28,194.0,__W,89.0,__W,0.0,__W,nan,nan,28.0,__W,nan,nan,936.0,__W,nan,nan,70.0,__W,80.0,__W,76.0,__W,98.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-29,USW00003171,2009,12,29,178.0,__W,72.0,__W,0.0,__W,nan,nan,10.0,__W,nan,nan,1631.0,__W,nan,nan,280.0,__W,280.0,__W,40.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2009-12-30,USW00003171,2009,12,30,100.0,__W,44.0,__W,5.0,__W,nan,nan,4.0,__W,nan,nan,1252.0,__W,nan,nan,30.0,__W,260.0,__W,27.0,__W,31.0,__W,nan,nan,1.0,__W,1.0,__W,1.0,__W,nan,nan,nan,nan,nan,nan
2009-12-31,USW00003171,2009,12,31,206.0,__W,50.0,__W,0.0,__W,nan,nan,18.0,__W,nan,nan,1345.0,__W,nan,nan,40.0,__W,40.0,__W,54.0,__W,76.0,__W,nan,nan,1.0,__W,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-01,USW00003171,2010,01,1,217.0,__W,50.0,__W,0.0,__W,nan,nan,9.0,__W,nan,nan,740.0,__W,nan,nan,30.0,__W,40.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-02,USW00003171,2010,01,2,272.0,__W,111.0,__W,0.0,__W,nan,nan,25.0,__W,nan,nan,1732.0,__W,nan,nan,60.0,__W,30.0,__W,63.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-03,USW00003171,2010,01,3,256.0,__W,61.0,__W,0.0,__W,nan,nan,23.0,__W,nan,nan,1539.0,__W,nan,nan,30.0,__W,30.0,__W,45.0,__W,72.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-04,USW00003171,2010,01,4,244.0,__W,72.0,__W,0.0,__W,nan,nan,18.0,__W,nan,nan,308.0,__W,nan,nan,20.0,__W,30.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-05,USW00003171,2010,01,5,261.0,__W,56.0,__W,0.0,__W,nan,nan,17.0,__W,nan,nan,1455.0,__W,nan,nan,90.0,__W,350.0,__W,40.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-06,USW00003171,2010,01,6,239.0,__W,72.0,__W,0.0,__W,nan,nan,17.0,__W,nan,nan,1611.0,__W,nan,nan,280.0,__W,270.0,__W,36.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-07,USW00003171,2010,01,7,250.0,__W,67.0,__W,0.0,__W,nan,nan,12.0,__W,nan,nan,506.0,__W,nan,nan,30.0,__W,30.0,__W,40.0,__W,54.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-08,USW00003171,2010,01,8,256.0,__W,83.0,__W,0.0,__W,nan,nan,21.0,__W,nan,nan,1539.0,__W,nan,nan,20.0,__W,30.0,__W,54.0,__W,81.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-09,USW00003171,2010,01,9,244.0,__W,89.0,__W,0.0,__W,nan,nan,21.0,__W,nan,nan,1233.0,__W,nan,nan,50.0,__W,40.0,__W,58.0,__W,89.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-10,USW00003171,2010,01,10,267.0,__W,89.0,__W,0.0,__W,nan,nan,13.0,__W,nan,nan,1606.0,__W,nan,nan,260.0,__W,270.0,__W,36.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-11,USW00003171,2010,01,11,267.0,__W,83.0,__W,0.0,__W,nan,nan,17.0,__W,nan,nan,420.0,__W,nan,nan,30.0,__W,40.0,__W,36.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-12,USW00003171,2010,01,12,239.0,__W,100.0,__W,0.0,__W,nan,nan,12.0,__W,nan,nan,1801.0,__W,nan,nan,270.0,__W,270.0,__W,31.0,__W,40.0,__W,nan,nan,nan,nan,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2010-01-13,USW00003171,2010,01,13,150.0,__W,78.0,__W,5.0,__W,nan,nan,9.0,__W,nan,nan,1808.0,__W,nan,nan,230.0,__W,250.0,__W,40.0,__W,45.0,__W,nan,nan,1.0,__W,1.0,__W,1.0,__W,nan,nan,nan,nan,nan,nan
2010-01-14,USW00003171,2010,01,14,217.0,__W,44.0,__W,0.0,__W,nan,nan,37.0,__W,nan,nan,1418.0,__W,nan,nan,350.0,__W,360.0,__W,103.0,__W,179.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-15,USW00003171,2010,01,15,222.0,__W,72.0,__W,0.0,__W,nan,nan,17.0,__W,nan,nan,13.0,__W,nan,nan,50.0,__W,20.0,__W,45.0,__W,76.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-16,USW00003171,2010,01,16,206.0,__W,78.0,__W,0.0,__W,nan,nan,13.0,__W,nan,nan,1600.0,__W,nan,nan,270.0,__W,280.0,__W,45.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-17,USW00003171,2010,01,17,172.0,__W,61.0,__W,58.0,__W,nan,nan,9.0,__W,nan,nan,1449.0,__W,nan,nan,260.0,__W,270.0,__W,58.0,__W,76.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-18,USW00003171,2010,01,18,150.0,__W,78.0,__W,239.0,__W,nan,nan,34.0,__W,nan,nan,1305.0,__W,nan,nan,150.0,__W,150.0,__W,103.0,__W,139.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-19,USW00003171,2010,01,19,128.0,__W,61.0,__W,170.0,__W,nan,nan,21.0,__W,nan,nan,1338.0,__W,nan,nan,290.0,__W,270.0,__W,76.0,__W,116.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-20,USW00003171,2010,01,20,133.0,__W,78.0,__W,221.0,__W,nan,nan,26.0,__W,nan,nan,1341.0,__W,nan,nan,140.0,__W,150.0,__W,89.0,__W,116.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-21,USW00003171,2010,01,21,122.0,__W,83.0,__W,343.0,__W,nan,nan,38.0,__W,nan,nan,1453.0,__W,nan,nan,260.0,__W,250.0,__W,148.0,__W,215.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-22,USW00003171,2010,01,22,100.0,__W,44.0,__W,335.0,__W,nan,nan,17.0,__W,nan,nan,114.0,__W,nan,nan,250.0,__W,250.0,__W,112.0,__W,161.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-24,USW00003171,2010,01,24,172.0,__W,17.0,__W,0.0,__W,nan,nan,9.0,__W,nan,nan,1915.0,__W,nan,nan,270.0,__W,270.0,__W,36.0,__W,45.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-25,USW00003171,2010,01,25,194.0,__W,39.0,__W,0.0,__W,nan,nan,11.0,__W,nan,nan,1914.0,__W,nan,nan,290.0,__W,280.0,__W,36.0,__W,54.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-26,USW00003171,2010,01,26,156.0,__W,50.0,__W,41.0,__W,nan,nan,12.0,__W,nan,nan,1204.0,__W,nan,nan,270.0,__W,270.0,__W,63.0,__W,81.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-27,USW00003171,2010,01,27,178.0,__W,89.0,__W,13.0,__W,nan,nan,16.0,__W,nan,nan,1217.0,__W,nan,nan,40.0,__W,30.0,__W,72.0,__W,112.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-28,USW00003171,2010,01,28,206.0,__W,89.0,__W,0.0,__W,nan,nan,29.0,__W,nan,nan,1014.0,__W,nan,nan,360.0,__W,10.0,__W,76.0,__W,125.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-29,USW00003171,2010,01,29,189.0,__W,67.0,__W,0.0,__W,nan,nan,12.0,__W,nan,nan,1544.0,__W,nan,nan,270.0,__W,270.0,__W,45.0,__W,63.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-30,USW00003171,2010,01,30,172.0,__W,50.0,__W,0.0,__W,nan,nan,11.0,__W,nan,nan,1513.0,__W,nan,nan,250.0,__W,270.0,__W,45.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-01-31,USW00003171,2010,01,31,189.0,__W,44.0,__W,0.0,__W,nan,nan,13.0,__W,nan,nan,1612.0,__W,nan,nan,250.0,__W,250.0,__W,54.0,__W,67.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2010-02-01,USW00003171,2010,02,1,194.0,__W,61.0,__W,0.0,__W,nan,nan,7.0,__W,nan,nan,1548.0,__W,nan,nan,280.0,__W,270.0,__W,40.0,__W,54.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2010-02-02,USW00003171,2010,02,2,183.0,__W,56.0,__W,0.0,__W,nan,nan,6.0,__W,nan,nan,1615.0,__W,nan,nan,250.0,__W,250.0,__W,40.0,__W,54.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2010-02-03,USW00003171,2010,02,3,189.0,__W,56.0,__W,0.0,__W,nan,nan,14.0,__W,nan,nan,1308.0,__W,nan,nan,280.0,__W,280.0,__W,58.0,__W,76.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2010-02-04,USW00003171,2010,02,4,167.0,__W,78.0,__W,0.0,__W,nan,nan,13.0,__W,nan,nan,1523.0,__W,nan,nan,270.0,__W,270.0,__W,45.0,__W,63.0,__W,nan,nan,1.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan
2010-02-05,USW00003171,2010,02,5,133.0,__W,89.0,__W,3.0,__W,nan,nan,12.0,__W,nan,nan,2157.0,__W,nan,nan,110.0,__W,130.0,__W,40.0,__W,58.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2010-02-06,USW00003171,2010,02,6,161.0,__W,94.0,__W,18.0,__W,nan,nan,29.0,__W,nan,nan,1529.0,__W,nan,nan,250.0,__W,250.0,__W,81.0,__W,103.0,__W,nan,nan,1.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
